Number of Records,Franchise ID,Lg ID,Name First,Name Given,Name Last,playerID (Master.csv),Player ID,Pos Team ID,Starting Pos,Team ID,Year ID
1,CLE,AL,CC,Carsten Charles,Sabathia,sabatcc01,sabatcc01,CLE,,CLE,2003
1,KCR,AL,Mike,Michael John,Sweeney,sweenmi01,sweenmi01,KCA,,KCA,2003
1,BOS,AL,Jason,Jason Andrew,Varitek,varitja01,varitja01,BOS,,BOS,2003
1,TOR,AL,Vernon,Vernon M.,Wells,wellsve01,wellsve01,TOR,,TOR,2003
1,DET,AL,Dmitri,Dmitri Dell,Young,youngdm01,youngdm01,DET,,DET,2003
1,OAK,AL,Barry,Barry William,Zito,zitoba01,zitoba01,OAK,,OAK,2003
1,SFG,NL,Jason,Jason David,Schmidt,schmija01,schmija01,SFN,1,SFN,2003
1,ATL,NL,Javy,Javier,Lopez,lopezja01,lopezja01,ATL,2,ATL,2003
1,COL,NL,Todd,Todd Lynn,Helton,heltoto01,heltoto01,COL,3,COL,2003
1,WSN,NL,Jose,Jose Angel,Vidro,vidrojo01,vidrojo01,MON,4,MON,2003
1,STL,NL,Scott,Scott Bruce,Rolen,rolensc01,rolensc01,SLN,5,SLN,2003
1,STL,NL,Edgar,Edgar Enrique,Renteria,renteed01,renteed01,SLN,6,SLN,2003
1,STL,NL,Albert,Jose Alberto,Pujols,pujolal01,pujolal01,SLN,7,SLN,2003
1,STL,NL,Jim,James Patrick,Edmonds,edmonji01,edmonji01,SLN,8,SLN,2003
1,ATL,NL,Gary,Gary Antonian,Sheffield,sheffga01,sheffga01,ATL,9,ATL,2003
1,SFG,NL,Barry,Barry Lamar,Bonds,bondsba01,bondsba01,SFN,10,SFN,2003
1,NYM,NL,Armando,Armando German,Benitez,benitar01,benitar01,NYN,,NYN,2003
1,CIN,NL,Aaron,Aaron John,Boone,booneaa01,booneaa01,CIN,,CIN,2003
1,LAD,NL,Kevin,James Kevin,Brown,brownke01,brownke01,LAN,,LAN,2003
1,FLO,NL,Luis,Luis Antonio,Castillo,castilu01,castilu01,FLO,,FLO,2003
1,COL,NL,Shawn,Shawn Anthony,Chacon,chacosh01,chacosh01,COL,,COL,2003
1,ATL,NL,Rafael,Rafael,Furcal,furcara01,furcara01,ATL,,ATL,2003
1,LAD,NL,Eric,Eric Serge,Gagne,gagneer01,gagneer01,LAN,,LAN,2003
1,ATL,NL,Marcus,Marcus William,Giles,gilesma01,gilesma01,ATL,,ATL,2003
1,ARI,NL,Luis,Luis Emilio,Gonzalez,gonzalu01,gonzalu01,ARI,,ARI,2003
1,MIL,NL,Geoff,Geoffrey Scott,Jenkins,jenkige01,jenkige01,MIL,,MIL,2003
1,ATL,NL,Andruw,Andruw Rudolf,Jones,jonesan01,jonesan01,ATL,,ATL,2003
1,LAD,NL,Paul,Paul Anthony,Lo Duca,loducpa01,loducpa01,LAN,,LAN,2003
1,FLO,NL,Mike,Michael Averett,Lowell,lowelmi01,lowelmi01,FLO,,FLO,2003
1,ATL,NL,Russ,Russell Reid,Ortiz,ortizru01,ortizru01,ATL,,ATL,2003
1,CHC,NL,Mark,Mark William,Prior,priorma01,priorma01,CHN,,CHN,2003
1,MIL,NL,Richie,Richmond Lockwood,Sexson,sexsori01,sexsori01,MIL,,MIL,2003
1,ATL,NL,John,John Andrew,Smoltz,smoltjo01,smoltjo01,ATL,,ATL,2003
1,HOU,NL,Billy,William Edward,Wagner,wagnebi02,wagnebi02,HOU,,HOU,2003
1,SDP,NL,Rondell,Rondell Bernard,White,whitero02,whitero02,SDN,,SDN,2003
1,FLO,NL,Dontrelle,Dontrelle Wayne,Willis,willido03,willido03,FLO,,FLO,2003
1,PIT,NL,Mike,Michael Darren,Williams,willimi03,willimi03,PIT,,PIT,2003
1,STL,NL,Woody,Gregory Scott,Williams,williwo02,williwo02,SLN,,SLN,2003
1,COL,NL,Preston,Preston James Richard,Wilson,wilsopr01,wilsopr01,COL,,COL,2003
1,PHI,NL,Randy,Randall Christopher,Wolf,wolfra02,wolfra02,PHI,,PHI,2003
1,CHC,NL,Kerry,Kerry Lee,Wood,woodke02,woodke02,CHN,,CHN,2003
1,OAK,AL,Mark,Mark Alan,Mulder,muldema01,muldema01,OAK,1,OAK,2004
1,DET,AL,Ivan,Ivan,Rodriguez,rodriiv01,rodriiv01,DET,2,DET,2004
1,NYY,AL,Jason,Jason Gilbert,Giambi,giambja01,giambja01,NYA,3,NYA,2004
1,TEX,AL,Alfonso,Alfonso Guilleard,Soriano,soriaal01,soriaal01,TEX,4,TEX,2004
1,NYY,AL,Alex,Alexander Enmanuel,Rodriguez,rodrial01,rodrial01,NYA,5,NYA,2004
1,NYY,AL,Derek,Derek Sanderson,Jeter,jeterde01,jeterde01,NYA,6,NYA,2004
1,BOS,AL,Manny,Manuel Aristides,Ramirez,ramirma02,ramirma02,BOS,7,BOS,2004
1,SEA,AL,Ichiro,Ichiro,Suzuki,suzukic01,suzukic01,SEA,8,SEA,2004
1,ANA,AL,Vladimir,Vladimir,Guerrero,guerrvl01,guerrvl01,ANA,9,ANA,2004
1,CLE,AL,Ronnie,Ronald,Belliard,belliro01,belliro01,CLE,,CLE,2004
1,TEX,AL,Hank,Hank Joe,Blalock,blaloha01,blaloha01,TEX,,TEX,2004
1,TEX,AL,Francisco,Francisco Javier,Cordero,cordefr01,cordefr01,TEX,,TEX,2004
1,TBD,AL,Carl,Carl Demonte,Crawford,crawfca02,crawfca02,TBA,,TBA,2004
1,NYY,AL,Tom,Thomas,Gordon,gordoto01,gordoto01,NYA,,NYA,2004
1,DET,AL,Carlos,Carlos Alfonso,Guillen,guillca01,guillca01,DET,,DET,2004
1,KCR,AL,Ken,Kenneth Eugene,Harvey,harveke01,harveke01,KCA,,KCA,2004
1,OAK,AL,Tim,Timothy Adam,Hudson,hudsoti01,hudsoti01,OAK,,OAK,2004
1,CLE,AL,Matt,Matthew,Lawton,lawtoma02,lawtoma02,CLE,,CLE,2004
1,TOR,AL,Ted,Theodore Roosevelt,Lilly,lillyte01,lillyte01,TOR,,TOR,2004
1,CHW,AL,Esteban,Esteban Antonio,Loaiza,loaizes01,loaizes01,CHA,,CHA,2004
1,CLE,AL,Victor,Victor Jesus,Martinez,martivi01,martivi01,CLE,,CLE,2004
1,NYY,AL,Hideki,Hideki,Matsui,matsuhi01,matsuhi01,NYA,,NYA,2004
1,MIN,AL,Joe,Joseph Michael,Nathan,nathajo01,nathajo01,MIN,,MIN,2004
1,BOS,AL,David,David Americo,Ortiz,ortizda01,ortizda01,BOS,,BOS,2004
1,NYY,AL,Mariano,Mariano,Rivera,riverma01,riverma01,NYA,,NYA,2004
1,ANA,AL,Francisco,Francisco Jose,Rodriguez,rodrifr03,rodrifr03,ANA,,ANA,2004
1,TEX,AL,Kenny,Kenneth Scott,Rogers,rogerke01,rogerke01,TEX,,TEX,2004
1,CLE,AL,CC,Carsten Charles,Sabathia,sabatcc01,sabatcc01,CLE,,CLE,2004
1,BOS,AL,Curt,Curtis Montague,Schilling,schilcu01,schilcu01,BOS,,BOS,2004
1,NYY,AL,Gary,Gary Antonian,Sheffield,sheffga01,sheffga01,NYA,,NYA,2004
1,BAL,AL,Miguel,Miguel Odalis,Tejada,tejadmi01,tejadmi01,BAL,,BAL,2004
1,NYY,AL,Javier,Javier Carlos,Vazquez,vazquja01,vazquja01,NYA,,NYA,2004
1,CLE,AL,Jake,Jacob Cauthen,Westbrook,westbja01,westbja01,CLE,,CLE,2004
1,TEX,AL,Michael,Michael Brian,Young,youngmi02,youngmi02,TEX,,TEX,2004
1,HOU,NL,Roger,William Roger,Clemens,clemero02,clemero02,HOU,1,HOU,2004
1,NYM,NL,Mike,Michael Joseph,Piazza,piazzmi01,piazzmi01,NYN,2,NYN,2004
1,STL,NL,Albert,Jose Alberto,Pujols,pujolal01,pujolal01,SLN,3,SLN,2004
1,HOU,NL,Jeff,Jeffrey Franklin,Kent,kentje01,kentje01,HOU,4,HOU,2004
1,STL,NL,Scott,Scott Bruce,Rolen,rolensc01,rolensc01,SLN,5,SLN,2004
1,STL,NL,Edgar,Edgar Enrique,Renteria,renteed01,renteed01,SLN,6,SLN,2004
1,SFG,NL,Barry,Barry Lamar,Bonds,bondsba01,bondsba01,SFN,7,SFN,2004
1,HOU,NL,Lance,William Lance,Berkman,berkmla01,berkmla01,HOU,8,HOU,2004
1,CHC,NL,Sammy,Samuel Peralta,Sosa,sosasa01,sosasa01,CHN,9,CHN,2004
1,PHI,NL,Bobby,Bob Kelly,Abreu,abreubo01,abreubo01,PHI,,PHI,2004
1,CHC,NL,Moises,Moises Rojas,Alou,aloumo01,aloumo01,CHN,,CHN,2004
1,HOU,NL,Carlos,Carlos Ivan,Beltran,beltrca01,beltrca01,HOU,,HOU,2004
1,FLO,NL,Armando,Armando German,Benitez,benitar01,benitar01,FLO,,FLO,2004
1,FLO,NL,Miguel,Jose Miguel,Cabrera,cabremi01,cabremi01,FLO,,FLO,2004
1,CIN,NL,Sean,Sean Thomas,Casey,caseyse01,caseyse01,CIN,,CIN,2004
1,ATL,NL,Johnny,Johnny Pulado,Estrada,estrajo01,estrajo01,ATL,,ATL,2004
1,LAD,NL,Eric,Eric Serge,Gagne,gagneer01,gagneer01,LAN,,LAN,2004
1,NYM,NL,Tom,Thomas Michael,Glavine,glavito02,glavito02,NYN,,NYN,2004
1,CIN,NL,Danny,Daniel Peter,Graves,graveda01,graveda01,CIN,,CIN,2004
1,CIN,NL,Ken,George Kenneth,Griffey,griffke02,griffke02,CIN,,CIN,2004
1,COL,NL,Todd,Todd Lynn,Helton,heltoto01,heltoto01,COL,,COL,2004
1,WSN,NL,Livan,Eisler Livan,Hernandez,hernali01,hernali01,MON,,MON,2004
1,ARI,NL,Randy,Randall David,Johnson,johnsra05,johnsra05,ARI,,ARI,2004
1,MIL,NL,Danny,Daniel Lee,Kolb,kolbda01,kolbda01,MIL,,MIL,2004
1,CIN,NL,Barry,Barry Louis,Larkin,larkiba01,larkiba01,CIN,,CIN,2004
1,LAD,NL,Paul,Paul Anthony,Lo Duca,loducpa01,loducpa01,LAN,,LAN,2004
1,SDP,NL,Mark,Mark David,Loretta,loretma01,loretma01,SDN,,SDN,2004
1,FLO,NL,Mike,Michael Averett,Lowell,lowelmi01,lowelmi01,FLO,,FLO,2004
1,FLO,NL,Carl,Carl Anthony,Pavano,pavanca01,pavanca01,FLO,,FLO,2004
1,SFG,NL,Jason,Jason David,Schmidt,schmija01,schmija01,SFN,,SFN,2004
1,MIL,NL,Ben,Ben M.,Sheets,sheetbe01,sheetbe01,MIL,,MIL,2004
1,PHI,NL,Jim,James Howard,Thome,thomeji01,thomeji01,PHI,,PHI,2004
1,PIT,NL,Jack,Jack Eugene,Wilson,wilsoja02,wilsoja02,PIT,,PIT,2004
1,CHC,NL,Carlos,Carlos Alberto,Zambrano,zambrca01,zambrca01,CHN,,CHN,2004
1,CHW,AL,Mark,Mark Alan,Buehrle,buehrma01,buehrma01,CHA,1,CHA,2005
1,BOS,AL,Jason,Jason Andrew,Varitek,varitja01,varitja01,BOS,2,BOS,2005
1,TEX,AL,Mark,Mark Charles,Teixeira,teixema01,teixema01,TEX,3,TEX,2005
1,BAL,AL,Brian,Brian Michael,Roberts,roberbr01,roberbr01,BAL,4,BAL,2005
1,NYY,AL,Alex,Alexander Enmanuel,Rodriguez,rodrial01,rodrial01,NYA,5,NYA,2005
1,BAL,AL,Miguel,Miguel Odalis,Tejada,tejadmi01,tejadmi01,BAL,6,BAL,2005
1,BOS,AL,Manny,Manuel Aristides,Ramirez,ramirma02,ramirma02,BOS,7,BOS,2005
1,BOS,AL,Johnny,Johnny David,Damon,damonjo01,damonjo01,BOS,8,BOS,2005
1,ANA,AL,Vladimir,Vladimir,Guerrero,guerrvl01,guerrvl01,LAA,9,LAA,2005
1,BOS,AL,David,David Americo,Ortiz,ortizda01,ortizda01,BOS,10,BOS,2005
1,ANA,AL,Garret,Garret Joseph,Anderson,anderga01,anderga01,LAA,,LAA,2005
1,TBD,AL,Danys,Danys G.,Baez,baezda01,baezda01,TBA,,TBA,2005
1,BOS,AL,Matt,Matthew Paul,Clement,clemema01,clemema01,BOS,,BOS,2005
1,ANA,AL,Bartolo,Bartolo,Colon,colonba01,colonba01,LAA,,LAA,2005
1,OAK,AL,Justin,Justin Craig,Duchscherer,duchsju01,duchsju01,OAK,,OAK,2005
1,CHW,AL,Jon,Jon Steven,Garland,garlajo01,garlajo01,CHA,,CHA,2005
1,TOR,AL,Roy,Harry Leroy,Halladay,hallaro01,hallaro01,TOR,,TOR,2005
1,TOR,AL,Shea,Shea Matthew,Hillenbrand,hillesh02,hillesh02,TOR,,TOR,2005
1,CHW,AL,Paul,Paul Henry,Konerko,konerpa01,konerpa01,CHA,,CHA,2005
1,BAL,AL,Melvin,Melvin,Mora,morame01,morame01,BAL,,BAL,2005
1,MIN,AL,Joe,Joseph Michael,Nathan,nathajo01,nathajo01,MIN,,MIN,2005
1,CHW,AL,Scott,Scott Eric,Podsednik,podsesc01,podsesc01,CHA,,CHA,2005
1,NYY,AL,Mariano,Mariano,Rivera,riverma01,riverma01,NYA,,NYA,2005
1,DET,AL,Ivan,Ivan,Rodriguez,rodriiv01,rodriiv01,DET,,DET,2005
1,TEX,AL,Kenny,Kenneth Scott,Rogers,rogerke01,rogerke01,TEX,,TEX,2005
1,BAL,AL,B. J.,Robert Victor,Ryan,ryanbj01,ryanbj01,BAL,,BAL,2005
1,MIN,AL,Johan,Johan Alexander,Santana,santajo01,santajo01,MIN,,MIN,2005
1,NYY,AL,Gary,Gary Antonian,Sheffield,sheffga01,sheffga01,NYA,,NYA,2005
1,TEX,AL,Alfonso,Alfonso Guilleard,Soriano,soriaal01,soriaal01,TEX,,TEX,2005
1,SEA,AL,Ichiro,Ichiro,Suzuki,suzukic01,suzukic01,SEA,,SEA,2005
1,KCR,AL,Mike,Michael John,Sweeney,sweenmi01,sweenmi01,KCA,,KCA,2005
1,CLE,AL,Bob,Robert Joe,Wickman,wickmbo01,wickmbo01,CLE,,CLE,2005
1,TEX,AL,Michael,Michael Brian,Young,youngmi02,youngmi02,TEX,,TEX,2005
1,STL,NL,Chris,Christopher John,Carpenter,carpech01,carpech01,SLN,1,SLN,2005
1,NYM,NL,Mike,Michael Joseph,Piazza,piazzmi01,piazzmi01,NYN,2,NYN,2005
1,CHC,NL,Derrek,Derrek Leon,Lee,leede02,leede02,CHN,3,CHN,2005
1,LAD,NL,Jeff,Jeffrey Franklin,Kent,kentje01,kentje01,LAN,4,LAN,2005
1,CHC,NL,Aramis,Aramis,Ramirez,ramirar01,ramirar01,CHN,5,CHN,2005
1,STL,NL,David,David Mark,Eckstein,eckstda01,eckstda01,SLN,6,SLN,2005
1,NYM,NL,Carlos,Carlos Ivan,Beltran,beltrca01,beltrca01,NYN,7,NYN,2005
1,STL,NL,Jim,James Patrick,Edmonds,edmonji01,edmonji01,SLN,8,SLN,2005
1,PHI,NL,Bobby,Bob Kelly,Abreu,abreubo01,abreubo01,PHI,9,PHI,2005
1,STL,NL,Albert,Jose Alberto,Pujols,pujolal01,pujolal01,SLN,10,SLN,2005
1,SFG,NL,Moises,Moises Rojas,Alou,aloumo01,aloumo01,SFN,,SFN,2005
1,PIT,NL,Jason,Jason Raymond,Bay,bayja01,bayja01,PIT,,PIT,2005
1,FLO,NL,Miguel,Jose Miguel,Cabrera,cabremi01,cabremi01,FLO,,FLO,2005
1,FLO,NL,Luis,Luis Antonio,Castillo,castilu01,castilu01,FLO,,FLO,2005
1,HOU,NL,Roger,William Roger,Clemens,clemero02,clemero02,HOU,,HOU,2005
1,WSN,NL,Chad,Chad Patrick,Cordero,cordech01,cordech01,WAS,,WAS,2005
1,HOU,NL,Morgan,Morgan Paul,Ensberg,ensbemo01,ensbemo01,HOU,,HOU,2005
1,COL,NL,Brian,Brian Christopher,Fuentes,fuentbr01,fuentbr01,COL,,COL,2005
1,ARI,NL,Luis,Luis Emilio,Gonzalez,gonzalu01,gonzalu01,ARI,,ARI,2005
1,WSN,NL,Livan,Eisler Livan,Hernandez,hernali01,hernali01,WAS,,WAS,2005
1,STL,NL,Jason,Jason Derik,Isringhausen,isrinja01,isrinja01,SLN,,SLN,2005
1,LAD,NL,Cesar,Cesar David,Izturis,izturce01,izturce01,LAN,,LAN,2005
1,ATL,NL,Andruw,Andruw Rudolf,Jones,jonesan01,jonesan01,ATL,,ATL,2005
1,MIL,NL,Carlos,Carlos,Lee,leeca01,leeca01,MIL,,MIL,2005
1,HOU,NL,Brad,Bradley Thomas,Lidge,lidgebr01,lidgebr01,HOU,,HOU,2005
1,FLO,NL,Paul,Paul Anthony,Lo Duca,loducpa01,loducpa01,FLO,,FLO,2005
1,CIN,NL,Felipe,Felipe,Lopez,lopezfe01,lopezfe01,CIN,,CIN,2005
1,NYM,NL,Pedro,Pedro Jaime,Martinez,martipe02,martipe02,NYN,,NYN,2005
1,HOU,NL,Roy,Roy Edward,Oswalt,oswalro01,oswalro01,HOU,,HOU,2005
1,SDP,NL,Jake,Jacob Edward,Peavy,peavyja01,peavyja01,SDN,,SDN,2005
1,STL,NL,Scott,Scott Bruce,Rolen,rolensc01,rolensc01,SLN,,SLN,2005
1,PHI,NL,Jimmy,James Calvin,Rollins,rolliji01,rolliji01,PHI,,PHI,2005
1,ATL,NL,John,John Andrew,Smoltz,smoltjo01,smoltjo01,ATL,,ATL,2005
1,PHI,NL,Billy,William Edward,Wagner,wagnebi02,wagnebi02,PHI,,PHI,2005
1,FLO,NL,Dontrelle,Dontrelle Wayne,Willis,willido03,willido03,FLO,,FLO,2005
1,DET,AL,Kenny,Kenneth Scott,Rogers,rogerke01,rogerke01,DET,1,DET,2006
1,DET,AL,Ivan,Ivan,Rodriguez,rodriiv01,rodriiv01,DET,2,DET,2006
1,BOS,AL,David,David Americo,Ortiz,ortizda01,ortizda01,BOS,3,BOS,2006
1,BOS,AL,Mark,Mark David,Loretta,loretma01,loretma01,BOS,4,BOS,2006
1,NYY,AL,Alex,Alexander Enmanuel,Rodriguez,rodrial01,rodrial01,NYA,5,NYA,2006
1,NYY,AL,Derek,Derek Sanderson,Jeter,jeterde01,jeterde01,NYA,6,NYA,2006
1,ANA,AL,Vladimir,Vladimir,Guerrero,guerrvl01,guerrvl01,LAA,7,LAA,2006
1,TOR,AL,Vernon,Vernon M.,Wells,wellsve01,wellsve01,TOR,8,TOR,2006
1,SEA,AL,Ichiro,Ichiro,Suzuki,suzukic01,suzukic01,SEA,9,SEA,2006
1,CHW,AL,Mark,Mark Alan,Buehrle,buehrma01,buehrma01,CHA,,CHA,2006
1,NYY,AL,Robinson,Robinson Jose,Cano,canoro01,canoro01,NYA,,NYA,2006
1,CHW,AL,Jose,Jose Ariel,Contreras,contrjo01,contrjo01,CHA,,CHA,2006
1,CHW,AL,Jermaine,Jermaine Terrell,Dye,dyeje01,dyeje01,CHA,,CHA,2006
1,TOR,AL,Troy,Troy Edward,Glaus,glaustr01,glaustr01,TOR,,TOR,2006
1,TOR,AL,Roy,Harry Leroy,Halladay,hallaro01,hallaro01,TOR,,TOR,2006
1,CHW,AL,Bobby,Robert Scott,Jenks,jenksbo01,jenksbo01,CHA,,CHA,2006
1,TBD,AL,Scott,Scott Edward,Kazmir,kazmisc01,kazmisc01,TBA,,TBA,2006
1,CHW,AL,Paul,Paul Henry,Konerko,konerpa01,konerpa01,CHA,,CHA,2006
1,MIN,AL,Francisco,Francisco Casillas,Liriano,liriafr01,liriafr01,MIN,,MIN,2006
1,SEA,AL,Jose,Jose Celestino,Lopez,lopezjo01,lopezjo01,SEA,,SEA,2006
1,TEX,AL,Gary,Gary Nathaniel,Matthews,matthga02,matthga02,TEX,,TEX,2006
1,MIN,AL,Joe,Joseph Patrick,Mauer,mauerjo01,mauerjo01,MIN,,MIN,2006
1,DET,AL,Magglio,Magglio,Ordonez,ordonma01,ordonma01,DET,,DET,2006
1,BOS,AL,Jonathan,Jonathan Robert,Papelbon,papeljo01,papeljo01,BOS,,BOS,2006
1,CHW,AL,A. J.,Anthony John,Pierzynski,pierzaj01,pierzaj01,CHA,,CHA,2006
1,BOS,AL,Manny,Manuel Aristides,Ramirez,ramirma02,ramirma02,BOS,,BOS,2006
1,KCR,AL,Mark,Mark Allen,Redman,redmama01,redmama01,KCA,,KCA,2006
1,TOR,AL,Alex,Alexis Israel,Rios,riosal01,riosal01,TOR,,TOR,2006
1,NYY,AL,Mariano,Mariano,Rivera,riverma01,riverma01,NYA,,NYA,2006
1,TOR,AL,B. J.,Robert Victor,Ryan,ryanbj01,ryanbj01,TOR,,TOR,2006
1,MIN,AL,Johan,Johan Alexander,Santana,santajo01,santajo01,MIN,,MIN,2006
1,CLE,AL,Grady,Grady,Sizemore,sizemgr01,sizemgr01,CLE,,CLE,2006
1,BAL,AL,Miguel,Miguel Odalis,Tejada,tejadmi01,tejadmi01,BAL,,BAL,2006
1,CHW,AL,Jim,James Howard,Thome,thomeji01,thomeji01,CHA,,CHA,2006
1,TEX,AL,Michael,Michael Brian,Young,youngmi02,youngmi02,TEX,,TEX,2006
1,OAK,AL,Barry,Barry William,Zito,zitoba01,zitoba01,OAK,,OAK,2006
1,LAD,NL,Brad,Bradley Wayne,Penny,pennybr01,pennybr01,LAN,1,LAN,2006
1,NYM,NL,Paul,Paul Anthony,Lo Duca,loducpa01,loducpa01,NYN,2,NYN,2006
1,STL,NL,Albert,Jose Alberto,Pujols,pujolal01,pujolal01,SLN,3,SLN,2006
1,PHI,NL,Chase,Chase Cameron,Utley,utleych01,utleych01,PHI,4,PHI,2006
1,NYM,NL,David,David Allen,Wright,wrighda03,wrighda03,NYN,5,NYN,2006
1,ATL,NL,Edgar,Edgar Enrique,Renteria,renteed01,renteed01,ATL,6,ATL,2006
1,WSN,NL,Alfonso,Alfonso Guilleard,Soriano,soriaal01,soriaal01,WAS,7,WAS,2006
1,NYM,NL,Carlos,Carlos Ivan,Beltran,beltrca01,beltrca01,NYN,8,NYN,2006
1,PIT,NL,Jason,Jason Raymond,Bay,bayja01,bayja01,PIT,9,PIT,2006
1,CIN,NL,Bronson,Bronson Anthony,Arroyo,arroybr01,arroybr01,CIN,,CIN,2006
1,HOU,NL,Lance,William Lance,Berkman,berkmla01,berkmla01,HOU,,HOU,2006
1,FLO,NL,Miguel,Jose Miguel,Cabrera,cabremi01,cabremi01,FLO,,FLO,2006
1,MIL,NL,Chris,Christopher Frank,Capuano,capuach01,capuach01,MIL,,MIL,2006
1,STL,NL,Chris,Christopher John,Carpenter,carpech01,carpech01,SLN,,SLN,2006
1,STL,NL,David,David Mark,Eckstein,eckstda01,eckstda01,SLN,,SLN,2006
1,COL,NL,Brian,Brian Christopher,Fuentes,fuentbr01,fuentbr01,COL,,COL,2006
1,LAD,NL,Nomar,Anthony Nomar,Garciaparra,garcino01,garcino01,LAN,,LAN,2006
1,NYM,NL,Tom,Thomas Michael,Glavine,glavito02,glavito02,NYN,,NYN,2006
1,PHI,NL,Tom,Thomas,Gordon,gordoto01,gordoto01,PHI,,PHI,2006
1,SDP,NL,Trevor,Trevor William,Hoffman,hoffmtr01,hoffmtr01,SDN,,SDN,2006
1,COL,NL,Matt,Matthew Thomas,Holliday,hollima01,hollima01,COL,,COL,2006
1,PHI,NL,Ryan,Ryan James,Howard,howarry01,howarry01,PHI,,PHI,2006
1,ATL,NL,Andruw,Andruw Rudolf,Jones,jonesan01,jonesan01,ATL,,ATL,2006
1,MIL,NL,Carlos,Carlos,Lee,leeca01,leeca01,MIL,,MIL,2006
1,NYM,NL,Pedro,Pedro Jaime,Martinez,martipe02,martipe02,NYN,,NYN,2006
1,ATL,NL,Brian,Brian Michael,McCann,mccanbr01,mccanbr01,ATL,,ATL,2006
1,HOU,NL,Roy,Roy Edward,Oswalt,oswalro01,oswalro01,HOU,,HOU,2006
1,NYM,NL,Jose,Jose Bernabe,Reyes,reyesjo01,reyesjo01,NYN,,NYN,2006
1,STL,NL,Scott,Scott Bruce,Rolen,rolensc01,rolensc01,SLN,,SLN,2006
1,PIT,NL,Freddy,Frederick Philip,Sanchez,sanchfr01,sanchfr01,PIT,,PIT,2006
1,SFG,NL,Jason,Jason David,Schmidt,schmija01,schmija01,SFN,,SFN,2006
1,MIL,NL,Derrick,Thomas Derrick,Turnbow,turnbde01,turnbde01,MIL,,MIL,2006
1,FLO,NL,Dan,Daniel Cooley,Uggla,ugglada01,ugglada01,FLO,,FLO,2006
1,ARI,NL,Brandon,Brandon Tyler,Webb,webbbr01,webbbr01,ARI,,ARI,2006
1,CHC,NL,Carlos,Carlos Alberto,Zambrano,zambrca01,zambrca01,CHN,,CHN,2006
1,OAK,AL,Dan,Daniel John,Haren,harenda01,harenda01,OAK,1,OAK,2007
1,DET,AL,Ivan,Ivan,Rodriguez,rodriiv01,rodriiv01,DET,2,DET,2007
1,BOS,AL,David,David Americo,Ortiz,ortizda01,ortizda01,BOS,3,BOS,2007
1,DET,AL,Placido,Placido Enrique,Polanco,polanpl01,polanpl01,DET,4,DET,2007
1,NYY,AL,Alex,Alexander Enmanuel,Rodriguez,rodrial01,rodrial01,NYA,5,NYA,2007
1,NYY,AL,Derek,Derek Sanderson,Jeter,jeterde01,jeterde01,NYA,6,NYA,2007
1,DET,AL,Magglio,Magglio,Ordonez,ordonma01,ordonma01,DET,7,DET,2007
1,SEA,AL,Ichiro,Ichiro,Suzuki,suzukic01,suzukic01,SEA,8,SEA,2007
1,ANA,AL,Vladimir,Vladimir,Guerrero,guerrvl01,guerrvl01,LAA,9,LAA,2007
1,BOS,AL,Josh,Joshua Patrick,Beckett,beckejo02,beckejo02,BOS,,BOS,2007
1,TBD,AL,Carl,Carl Demonte,Crawford,crawfca02,crawfca02,TBA,,TBA,2007
1,DET,AL,Carlos,Carlos Alfonso,Guillen,guillca01,guillca01,DET,,DET,2007
1,MIN,AL,Torii,Torii Kedar,Hunter,hunteto01,hunteto01,MIN,,MIN,2007
1,CHW,AL,Bobby,Robert Scott,Jenks,jenksbo01,jenksbo01,CHA,,CHA,2007
1,ANA,AL,John,John Derran,Lackey,lackejo01,lackejo01,LAA,,LAA,2007
1,BOS,AL,Mike,Michael Averett,Lowell,lowelmi01,lowelmi01,BOS,,BOS,2007
1,CLE,AL,Victor,Victor Jesus,Martinez,martivi01,martivi01,CLE,,CLE,2007
1,KCR,AL,Gil,Gilbert Allen,Meche,mechegi01,mechegi01,KCA,,KCA,2007
1,MIN,AL,Justin,Justin Ernest George,Morneau,morneju01,morneju01,MIN,,MIN,2007
1,BOS,AL,Hideki,Hideki,Okajima,okajihi01,okajihi01,BOS,,BOS,2007
1,BOS,AL,Jonathan,Jonathan Robert,Papelbon,papeljo01,papeljo01,BOS,,BOS,2007
1,NYY,AL,Jorge,Jorge Rafael,Posada,posadjo01,posadjo01,NYA,,NYA,2007
1,SEA,AL,J. J.,Joseph Jason,Putz,putzjj01,putzjj01,SEA,,SEA,2007
1,BOS,AL,Manny,Manuel Aristides,Ramirez,ramirma02,ramirma02,BOS,,BOS,2007
1,TOR,AL,Alex,Alexis Israel,Rios,riosal01,riosal01,TOR,,TOR,2007
1,BAL,AL,Brian,Brian Michael,Roberts,roberbr01,roberbr01,BAL,,BAL,2007
1,ANA,AL,Francisco,Francisco Jose,Rodriguez,rodrifr03,rodrifr03,LAA,,LAA,2007
1,CLE,AL,CC,Carsten Charles,Sabathia,sabatcc01,sabatcc01,CLE,,CLE,2007
1,MIN,AL,Johan,Johan Alexander,Santana,santajo01,santajo01,MIN,,MIN,2007
1,CLE,AL,Grady,Grady,Sizemore,sizemgr01,sizemgr01,CLE,,CLE,2007
1,DET,AL,Justin,Justin Brooks,Verlander,verlaju01,verlaju01,DET,,DET,2007
